"t","m","id","id2","cve","valor","DesGeo"
2014,1,"i131","c","25",0,"E"
2014,2,"i131","c","25",0,"E"
2014,3,"i131","c","25",0,"E"
2014,4,"i131","c","25",0,"E"
2015,1,"i131","c","25",0,"E"
2015,2,"i131","c","25",0,"E"
2015,3,"i131","c","25",60000,"E"
2015,4,"i131","c","25",250000,"E"
2016,1,"i131","c","25",3e+05,"E"
2016,2,"i131","c","25",3e+05,"E"
2016,3,"i131","c","25",360000,"E"
2016,4,"i131","c","25",360000,"E"
2012,2,"i131","c","27",0,"E"
2012,3,"i131","c","27",0,"E"
2012,4,"i131","c","27",0,"E"
2013,1,"i131","c","27",0,"E"
2013,2,"i131","c","27",0,"E"
2013,3,"i131","c","27",0,"E"
2013,4,"i131","c","27",0,"E"
2014,1,"i131","c","27",0,"E"
2014,2,"i131","c","27",0,"E"
2014,3,"i131","c","27",0,"E"
2014,4,"i131","c","27",0,"E"
2015,1,"i131","c","27",0,"E"
2015,2,"i131","c","27",180000,"E"
2015,3,"i131","c","27",180000,"E"
2015,4,"i131","c","27",180000,"E"
2016,1,"i131","c","27",330000,"E"
2016,2,"i131","c","27",530000,"E"
2016,3,"i131","c","27",530000,"E"
2016,4,"i131","c","27",530000,"E"
2012,2,"i131","c","28",0,"E"
2012,3,"i131","c","28",0,"E"
2012,4,"i131","c","28",0,"E"
2013,1,"i131","c","28",0,"E"
2013,2,"i131","c","28",0,"E"
2013,3,"i131","c","28",0,"E"
2013,4,"i131","c","28",0,"E"
2014,1,"i131","c","28",0,"E"
2014,2,"i131","c","28",0,"E"
2014,3,"i131","c","28",0,"E"
2014,4,"i131","c","28",0,"E"
2015,1,"i131","c","28",0,"E"
2015,2,"i131","c","28",17000,"E"
2015,3,"i131","c","28",17000,"E"
2015,4,"i131","c","28",17000,"E"
2016,1,"i131","c","28",107000,"E"
2016,2,"i131","c","28",107000,"E"
2016,3,"i131","c","28",107000,"E"
2016,4,"i131","c","28",107000,"E"
2012,2,"i131","c","3",0,"E"
2012,3,"i131","c","3",0,"E"
2012,4,"i131","c","3",0,"E"
2013,1,"i131","c","3",0,"E"
2013,2,"i131","c","3",0,"E"
2013,3,"i131","c","3",0,"E"
2013,4,"i131","c","3",0,"E"
2014,1,"i131","c","3",0,"E"
2014,2,"i131","c","3",0,"E"
2014,3,"i131","c","3",0,"E"
2014,4,"i131","c","3",0,"E"
2015,1,"i131","c","3",0,"E"
2015,2,"i131","c","3",0,"E"
2015,3,"i131","c","3",0,"E"
2015,4,"i131","c","3",0,"E"
2016,1,"i131","c","3",0,"E"
2016,2,"i131","c","3",95000,"E"
2016,3,"i131","c","3",95000,"E"
2016,4,"i131","c","3",95000,"E"
2012,2,"i131","c","30",0,"E"
2012,3,"i131","c","30",0,"E"
2012,4,"i131","c","30",0,"E"
2013,1,"i131","c","30",0,"E"
2013,2,"i131","c","30",50000,"E"
2013,3,"i131","c","30",50000,"E"
2013,4,"i131","c","30",50000,"E"
2014,1,"i131","c","30",50000,"E"
2014,2,"i131","c","30",50000,"E"
2014,3,"i131","c","30",50000,"E"
2014,4,"i131","c","30",50000,"E"
2015,1,"i131","c","30",50000,"E"
2015,2,"i131","c","30",50000,"E"
2015,3,"i131","c","30",2e+05,"E"
2015,4,"i131","c","30",378000,"E"
2016,1,"i131","c","30",528000,"E"
2016,2,"i131","c","30",778000,"E"
2016,3,"i131","c","30",778000,"E"
2016,4,"i131","c","30",778000,"E"
2012,2,"i131","c","31",0,"E"
2012,3,"i131","c","31",0,"E"
2012,4,"i131","c","31",0,"E"
2013,1,"i131","c","31",0,"E"
2013,2,"i131","c","31",0,"E"
2013,3,"i131","c","31",0,"E"
2013,4,"i131","c","31",0,"E"
2014,1,"i131","c","31",0,"E"
2014,2,"i131","c","31",0,"E"
2014,3,"i131","c","31",0,"E"
2014,4,"i131","c","31",0,"E"
2015,1,"i131","c","31",0,"E"
2015,2,"i131","c","31",0,"E"
2015,3,"i131","c","31",122000,"E"
2015,4,"i131","c","31",122000,"E"
2016,1,"i131","c","31",122000,"E"
2016,2,"i131","c","31",222000,"E"
2016,3,"i131","c","31",222000,"E"
2016,4,"i131","c","31",222000,"E"
2012,2,"i131","c","32",0,"E"
2012,3,"i131","c","32",0,"E"
2012,4,"i131","c","32",0,"E"
2013,1,"i131","c","32",0,"E"
2013,2,"i131","c","32",0,"E"
2013,3,"i131","c","32",0,"E"
2013,4,"i131","c","32",0,"E"
2014,1,"i131","c","32",1e+05,"E"
2014,2,"i131","c","32",1e+05,"E"
2014,3,"i131","c","32",1e+05,"E"
2014,4,"i131","c","32",1e+05,"E"
2015,1,"i131","c","32",1e+05,"E"
2015,2,"i131","c","32",1e+05,"E"
2015,3,"i131","c","32",1e+05,"E"
2015,4,"i131","c","32",1e+05,"E"
2016,1,"i131","c","32",1e+05,"E"
2016,2,"i131","c","32",1e+05,"E"
2016,3,"i131","c","32",1e+05,"E"
2016,4,"i131","c","32",1e+05,"E"
2012,2,"i131","c","4",0,"E"
2012,3,"i131","c","4",0,"E"
2012,4,"i131","c","4",0,"E"
2013,1,"i131","c","4",0,"E"
2013,2,"i131","c","4",0,"E"
2013,3,"i131","c","4",0,"E"
2013,4,"i131","c","4",0,"E"
2014,1,"i131","c","4",0,"E"
2014,2,"i131","c","4",0,"E"
2014,3,"i131","c","4",0,"E"
2014,4,"i131","c","4",0,"E"
2015,1,"i131","c","4",0,"E"
2015,2,"i131","c","4",0,"E"
2015,3,"i131","c","4",0,"E"
2015,4,"i131","c","4",0,"E"
2016,1,"i131","c","4",0,"E"
2016,2,"i131","c","4",40000,"E"
2016,3,"i131","c","4",40000,"E"
2016,4,"i131","c","4",40000,"E"
2012,2,"i131","c","5",0,"E"
2012,3,"i131","c","5",0,"E"
2012,4,"i131","c","5",0,"E"
2013,1,"i131","c","5",0,"E"
2013,2,"i131","c","5",0,"E"
2013,3,"i131","c","5",0,"E"
2013,4,"i131","c","5",0,"E"
2014,1,"i131","c","5",0,"E"
2014,2,"i131","c","5",0,"E"
2014,3,"i131","c","5",0,"E"
2014,4,"i131","c","5",0,"E"
2015,1,"i131","c","5",0,"E"
2015,2,"i131","c","5",0,"E"
2015,3,"i131","c","5",0,"E"
2015,4,"i131","c","5",0,"E"
2016,1,"i131","c","5",0,"E"
2016,2,"i131","c","5",250000,"E"
2016,3,"i131","c","5",363000,"E"
2016,4,"i131","c","5",363000,"E"
2012,2,"i131","c","8",0,"E"
2012,3,"i131","c","8",0,"E"
2012,4,"i131","c","8",0,"E"
2013,1,"i131","c","8",0,"E"
2013,2,"i131","c","8",0,"E"
2013,3,"i131","c","8",0,"E"
2013,4,"i131","c","8",16000,"E"
2014,1,"i131","c","8",16000,"E"
2014,2,"i131","c","8",16000,"E"
2014,3,"i131","c","8",16000,"E"
2014,4,"i131","c","8",16000,"E"
2015,1,"i131","c","8",16000,"E"
2015,2,"i131","c","8",51000,"E"
2015,3,"i131","c","8",51000,"E"
2015,4,"i131","c","8",51000,"E"
2016,1,"i131","c","8",76000,"E"
2016,2,"i131","c","8",76000,"E"
2016,3,"i131","c","8",76000,"E"
2016,4,"i131","c","8",76000,"E"
2012,2,"i131","c","9",0,"E"
2012,3,"i131","c","9",0,"E"
2012,4,"i131","c","9",0,"E"
2013,1,"i131","c","9",0,"E"
2013,2,"i131","c","9",62000,"E"
2013,3,"i131","c","9",112000,"E"
2013,4,"i131","c","9",112000,"E"
2014,1,"i131","c","9",112000,"E"
2014,2,"i131","c","9",242000,"E"
2014,3,"i131","c","9",272000,"E"
2014,4,"i131","c","9",417000,"E"
2015,1,"i131","c","9",446000,"E"
2015,2,"i131","c","9",639000,"E"
2015,3,"i131","c","9",1724000,"E"
2015,4,"i131","c","9",3119000,"E"
2016,1,"i131","c","9",4506000,"E"
2016,2,"i131","c","9",5041000,"E"
2016,3,"i131","c","9",5101000,"E"
2016,4,"i131","c","9",5101000,"E"
2012,2,"i131","d","0",0,"N"
2012,3,"i131","d","0",0,"N"
2012,4,"i131","d","0",30000,"N"
2013,1,"i131","d","0",90000,"N"
2013,2,"i131","d","0",320250,"N"
2013,3,"i131","d","0",350250,"N"
2013,4,"i131","d","0",360250,"N"
2014,1,"i131","d","0",668250,"N"
2014,2,"i131","d","0",1504250,"N"
2014,3,"i131","d","0",1769250,"N"
2014,4,"i131","d","0",2306250,"N"
2015,1,"i131","d","0",3136250,"N"
2015,2,"i131","d","0",4144250,"N"
2015,3,"i131","d","0",4636250,"N"
2015,4,"i131","d","0",5943250,"N"
2016,1,"i131","d","0",8199250,"N"
2016,2,"i131","d","0",8600250,"N"
2016,3,"i131","d","0",8663250,"N"
2016,4,"i131","d","0",8663250,"N"
2012,2,"i131","d","14",0,"E"
2012,3,"i131","d","14",0,"E"
2012,4,"i131","d","14",0,"E"
2013,1,"i131","d","14",0,"E"
2013,2,"i131","d","14",0,"E"
2013,3,"i131","d","14",0,"E"
2013,4,"i131","d","14",0,"E"
2014,1,"i131","d","14",0,"E"
2014,2,"i131","d","14",0,"E"
2014,3,"i131","d","14",0,"E"
2014,4,"i131","d","14",0,"E"
2015,1,"i131","d","14",0,"E"
2015,2,"i131","d","14",0,"E"
2015,3,"i131","d","14",0,"E"
2015,4,"i131","d","14",50000,"E"
2016,1,"i131","d","14",50000,"E"
2016,2,"i131","d","14",50000,"E"
2016,3,"i131","d","14",50000,"E"
2016,4,"i131","d","14",50000,"E"
2012,2,"i131","d","15",0,"E"
2012,3,"i131","d","15",0,"E"
2012,4,"i131","d","15",0,"E"
2013,1,"i131","d","15",60000,"E"
2013,2,"i131","d","15",60000,"E"
2013,3,"i131","d","15",60000,"E"
2013,4,"i131","d","15",60000,"E"
2014,1,"i131","d","15",60000,"E"
2014,2,"i131","d","15",60000,"E"
2014,3,"i131","d","15",60000,"E"
2014,4,"i131","d","15",60000,"E"
2015,1,"i131","d","15",60000,"E"
2015,2,"i131","d","15",165000,"E"
2015,3,"i131","d","15",255000,"E"
2015,4,"i131","d","15",255000,"E"
2016,1,"i131","d","15",335000,"E"
2016,2,"i131","d","15",335000,"E"
2016,3,"i131","d","15",388000,"E"
2016,4,"i131","d","15",388000,"E"
2012,2,"i131","d","18",0,"E"
2012,3,"i131","d","18",0,"E"
2012,4,"i131","d","18",0,"E"
2013,1,"i131","d","18",0,"E"
2013,2,"i131","d","18",0,"E"
2013,3,"i131","d","18",0,"E"
2013,4,"i131","d","18",0,"E"
2014,1,"i131","d","18",0,"E"
2014,2,"i131","d","18",0,"E"
2014,3,"i131","d","18",0,"E"
2014,4,"i131","d","18",0,"E"
2015,1,"i131","d","18",0,"E"
2015,2,"i131","d","18",18000,"E"
2015,3,"i131","d","18",18000,"E"
2015,4,"i131","d","18",18000,"E"
2016,1,"i131","d","18",18000,"E"
2016,2,"i131","d","18",18000,"E"
2016,3,"i131","d","18",18000,"E"
2016,4,"i131","d","18",18000,"E"
2012,2,"i131","d","19",0,"E"
2012,3,"i131","d","19",0,"E"
2012,4,"i131","d","19",0,"E"
2013,1,"i131","d","19",0,"E"
2013,2,"i131","d","19",0,"E"
2013,3,"i131","d","19",0,"E"
2013,4,"i131","d","19",0,"E"
2014,1,"i131","d","19",0,"E"
2014,2,"i131","d","19",0,"E"
2014,3,"i131","d","19",0,"E"
2014,4,"i131","d","19",0,"E"
2015,1,"i131","d","19",0,"E"
2015,2,"i131","d","19",0,"E"
2015,3,"i131","d","19",0,"E"
2015,4,"i131","d","19",50000,"E"
2016,1,"i131","d","19",50000,"E"
2016,2,"i131","d","19",50000,"E"
2016,3,"i131","d","19",50000,"E"
2016,4,"i131","d","19",50000,"E"
2012,2,"i131","d","21",0,"E"
2012,3,"i131","d","21",0,"E"
2012,4,"i131","d","21",0,"E"
2013,1,"i131","d","21",0,"E"
2013,2,"i131","d","21",0,"E"
2013,3,"i131","d","21",0,"E"
2013,4,"i131","d","21",0,"E"
2014,1,"i131","d","21",0,"E"
2014,2,"i131","d","21",0,"E"
2014,3,"i131","d","21",0,"E"
2014,4,"i131","d","21",0,"E"
2015,1,"i131","d","21",0,"E"
2015,2,"i131","d","21",0,"E"
2015,3,"i131","d","21",0,"E"
2015,4,"i131","d","21",250000,"E"
2016,1,"i131","d","21",336000,"E"
2016,2,"i131","d","21",336000,"E"
2016,3,"i131","d","21",336000,"E"
2016,4,"i131","d","21",336000,"E"
2012,2,"i131","d","22",0,"E"
2012,3,"i131","d","22",0,"E"
2012,4,"i131","d","22",0,"E"
2013,1,"i131","d","22",0,"E"
2013,2,"i131","d","22",0,"E"
2013,3,"i131","d","22",0,"E"
2013,4,"i131","d","22",0,"E"
2014,1,"i131","d","22",0,"E"
2014,2,"i131","d","22",0,"E"
2014,3,"i131","d","22",0,"E"
2014,4,"i131","d","22",0,"E"
2015,1,"i131","d","22",0,"E"
2015,2,"i131","d","22",0,"E"
2015,3,"i131","d","22",0,"E"
2015,4,"i131","d","22",0,"E"
2016,1,"i131","d","22",130000,"E"
2016,2,"i131","d","22",130000,"E"
2016,3,"i131","d","22",130000,"E"
2016,4,"i131","d","22",130000,"E"
2012,2,"i131","d","24",0,"E"
2012,3,"i131","d","24",0,"E"
2012,4,"i131","d","24",0,"E"
2013,1,"i131","d","24",0,"E"
2013,2,"i131","d","24",0,"E"
2013,3,"i131","d","24",0,"E"
2013,4,"i131","d","24",0,"E"
2014,1,"i131","d","24",0,"E"
2014,2,"i131","d","24",0,"E"
2014,3,"i131","d","24",0,"E"
2014,4,"i131","d","24",0,"E"
2015,1,"i131","d","24",0,"E"
2015,2,"i131","d","24",0,"E"
2015,3,"i131","d","24",0,"E"
2015,4,"i131","d","24",0,"E"
2016,1,"i131","d","24",150000,"E"
2016,2,"i131","d","24",150000,"E"
2016,3,"i131","d","24",150000,"E"
2016,4,"i131","d","24",150000,"E"
2012,2,"i131","d","26",0,"E"
2012,3,"i131","d","26",0,"E"
2012,4,"i131","d","26",0,"E"
2013,1,"i131","d","26",0,"E"
2013,2,"i131","d","26",0,"E"
2013,3,"i131","d","26",0,"E"
2013,4,"i131","d","26",0,"E"
2014,1,"i131","d","26",0,"E"
2014,2,"i131","d","26",0,"E"
2014,3,"i131","d","26",0,"E"
2014,4,"i131","d","26",0,"E"
2015,1,"i131","d","26",0,"E"
2015,2,"i131","d","26",0,"E"
2015,3,"i131","d","26",0,"E"
2015,4,"i131","d","26",1e+05,"E"
2016,1,"i131","d","26",1e+05,"E"
2016,2,"i131","d","26",1e+05,"E"
2016,3,"i131","d","26",1e+05,"E"
2016,4,"i131","d","26",1e+05,"E"
2012,2,"i131","d","27",0,"E"
2012,3,"i131","d","27",0,"E"
2012,4,"i131","d","27",0,"E"
2013,1,"i131","d","27",0,"E"
2013,2,"i131","d","27",0,"E"
2013,3,"i131","d","27",0,"E"
2013,4,"i131","d","27",0,"E"
2014,1,"i131","d","27",0,"E"
2014,2,"i131","d","27",0,"E"
2014,3,"i131","d","27",0,"E"
2014,4,"i131","d","27",0,"E"
2015,1,"i131","d","27",0,"E"
2015,2,"i131","d","27",0,"E"
2015,3,"i131","d","27",0,"E"
2015,4,"i131","d","27",50000,"E"
2016,1,"i131","d","27",160000,"E"
2016,2,"i131","d","27",160000,"E"
2016,3,"i131","d","27",160000,"E"
2016,4,"i131","d","27",160000,"E"
2012,2,"i131","d","3",0,"E"
2012,3,"i131","d","3",0,"E"
2012,4,"i131","d","3",0,"E"
2013,1,"i131","d","3",0,"E"
2013,2,"i131","d","3",0,"E"
2013,3,"i131","d","3",0,"E"
2013,4,"i131","d","3",0,"E"
2014,1,"i131","d","3",0,"E"
2014,2,"i131","d","3",0,"E"
2014,3,"i131","d","3",0,"E"
2014,4,"i131","d","3",0,"E"
2015,1,"i131","d","3",0,"E"
2015,2,"i131","d","3",0,"E"
2015,3,"i131","d","3",0,"E"
2015,4,"i131","d","3",0,"E"
2016,1,"i131","d","3",40000,"E"
2016,2,"i131","d","3",40000,"E"
2016,3,"i131","d","3",40000,"E"
2016,4,"i131","d","3",40000,"E"
2012,2,"i131","d","30",0,"E"
2012,3,"i131","d","30",0,"E"
2012,4,"i131","d","30",0,"E"
2013,1,"i131","d","30",0,"E"
2013,2,"i131","d","30",0,"E"
2013,3,"i131","d","30",0,"E"
2013,4,"i131","d","30",0,"E"
2014,1,"i131","d","30",0,"E"
2014,2,"i131","d","30",0,"E"
2014,3,"i131","d","30",0,"E"
2014,4,"i131","d","30",0,"E"
2015,1,"i131","d","30",0,"E"
2015,2,"i131","d","30",0,"E"
2015,3,"i131","d","30",40000,"E"
2015,4,"i131","d","30",40000,"E"
2016,1,"i131","d","30",40000,"E"
2016,2,"i131","d","30",40000,"E"
2016,3,"i131","d","30",40000,"E"
2016,4,"i131","d","30",40000,"E"
2012,2,"i131","d","5",0,"E"
2012,3,"i131","d","5",0,"E"
2012,4,"i131","d","5",0,"E"
2013,1,"i131","d","5",0,"E"
2013,2,"i131","d","5",0,"E"
2013,3,"i131","d","5",0,"E"
2013,4,"i131","d","5",0,"E"
2014,1,"i131","d","5",0,"E"
2014,2,"i131","d","5",0,"E"
2014,3,"i131","d","5",0,"E"
2014,4,"i131","d","5",0,"E"
2015,1,"i131","d","5",50000,"E"
2015,2,"i131","d","5",50000,"E"
2015,3,"i131","d","5",50000,"E"
2015,4,"i131","d","5",50000,"E"
2016,1,"i131","d","5",50000,"E"
2016,2,"i131","d","5",50000,"E"
2016,3,"i131","d","5",50000,"E"
2016,4,"i131","d","5",50000,"E"
2012,2,"i131","d","6",0,"E"
2012,3,"i131","d","6",0,"E"
2012,4,"i131","d","6",0,"E"
2013,1,"i131","d","6",0,"E"
2013,2,"i131","d","6",0,"E"
2013,3,"i131","d","6",0,"E"
2013,4,"i131","d","6",0,"E"
2014,1,"i131","d","6",0,"E"
2014,2,"i131","d","6",0,"E"
2014,3,"i131","d","6",0,"E"
2014,4,"i131","d","6",0,"E"
2015,1,"i131","d","6",0,"E"
2015,2,"i131","d","6",30000,"E"
2015,3,"i131","d","6",30000,"E"
2015,4,"i131","d","6",30000,"E"
2016,1,"i131","d","6",30000,"E"
2016,2,"i131","d","6",30000,"E"
2016,3,"i131","d","6",30000,"E"
2016,4,"i131","d","6",30000,"E"
2012,2,"i131","d","7",0,"E"
2012,3,"i131","d","7",0,"E"
2012,4,"i131","d","7",0,"E"
2013,1,"i131","d","7",0,"E"
2013,2,"i131","d","7",0,"E"
2013,3,"i131","d","7",0,"E"
2013,4,"i131","d","7",0,"E"
2014,1,"i131","d","7",0,"E"
2014,2,"i131","d","7",0,"E"
2014,3,"i131","d","7",0,"E"
2014,4,"i131","d","7",0,"E"
2015,1,"i131","d","7",0,"E"
2015,2,"i131","d","7",0,"E"
2015,3,"i131","d","7",0,"E"
2015,4,"i131","d","7",30000,"E"
2016,1,"i131","d","7",30000,"E"
2016,2,"i131","d","7",150000,"E"
2016,3,"i131","d","7",150000,"E"
2016,4,"i131","d","7",150000,"E"
2012,2,"i131","d","9",0,"E"
2012,3,"i131","d","9",0,"E"
2012,4,"i131","d","9",0,"E"
2013,1,"i131","d","9",0,"E"
2013,2,"i131","d","9",0,"E"
2013,3,"i131","d","9",0,"E"
2013,4,"i131","d","9",0,"E"
2014,1,"i131","d","9",0,"E"
2014,2,"i131","d","9",0,"E"
2014,3,"i131","d","9",0,"E"
2014,4,"i131","d","9",0,"E"
2015,1,"i131","d","9",0,"E"
2015,2,"i131","d","9",0,"E"
2015,3,"i131","d","9",0,"E"
2015,4,"i131","d","9",50000,"E"
2016,1,"i131","d","9",510000,"E"
2016,2,"i131","d","9",535000,"E"
2016,3,"i131","d","9",535000,"E"
2016,4,"i131","d","9",535000,"E"
2012,2,"i131","e","0",0,"N"
2012,3,"i131","e","0",0,"N"
2012,4,"i131","e","0",60000,"N"
2013,1,"i131","e","0",340000,"N"
2013,2,"i131","e","0",661500,"N"
2013,3,"i131","e","0",801500,"N"
2013,4,"i131","e","0",2277000,"N"
2014,1,"i131","e","0",3260000,"N"
2014,2,"i131","e","0",4334250,"N"
2014,3,"i131","e","0",5266250,"N"
2014,4,"i131","e","0",6292250,"N"
2015,1,"i131","e","0",7217250,"N"
2015,2,"i131","e","0",9388250,"N"
2015,3,"i131","e","0",10778250,"N"
2015,4,"i131","e","0",12348250,"N"
2016,1,"i131","e","0",13569250,"N"
2016,2,"i131","e","0",15847250,"N"
2016,3,"i131","e","0",16247250,"N"
2016,4,"i131","e","0",16247250,"N"
2012,2,"i131","e","11",0,"E"
2012,3,"i131","e","11",0,"E"
2012,4,"i131","e","11",0,"E"
2013,1,"i131","e","11",0,"E"
2013,2,"i131","e","11",0,"E"
2013,3,"i131","e","11",0,"E"
2013,4,"i131","e","11",0,"E"
2014,1,"i131","e","11",0,"E"
2014,2,"i131","e","11",0,"E"
2014,3,"i131","e","11",0,"E"
2014,4,"i131","e","11",0,"E"
2015,1,"i131","e","11",0,"E"
2015,2,"i131","e","11",0,"E"
2015,3,"i131","e","11",0,"E"
2015,4,"i131","e","11",1e+05,"E"
2016,1,"i131","e","11",1e+05,"E"
2016,2,"i131","e","11",1e+05,"E"
2016,3,"i131","e","11",1e+05,"E"
2016,4,"i131","e","11",1e+05,"E"
2012,2,"i131","e","12",0,"E"
2012,3,"i131","e","12",0,"E"
2012,4,"i131","e","12",0,"E"
2013,1,"i131","e","12",0,"E"
2013,2,"i131","e","12",0,"E"
2013,3,"i131","e","12",0,"E"
2013,4,"i131","e","12",0,"E"
2014,1,"i131","e","12",0,"E"
2014,2,"i131","e","12",0,"E"
2014,3,"i131","e","12",0,"E"
2014,4,"i131","e","12",0,"E"
2015,1,"i131","e","12",0,"E"
2015,2,"i131","e","12",0,"E"
2015,3,"i131","e","12",0,"E"
2015,4,"i131","e","12",0,"E"
2016,1,"i131","e","12",0,"E"
2016,2,"i131","e","12",1e+05,"E"
2016,3,"i131","e","12",1e+05,"E"
2016,4,"i131","e","12",1e+05,"E"
2012,2,"i131","e","15",0,"E"
2012,3,"i131","e","15",0,"E"
2012,4,"i131","e","15",0,"E"
2013,1,"i131","e","15",0,"E"
2013,2,"i131","e","15",0,"E"
2013,3,"i131","e","15",0,"E"
2013,4,"i131","e","15",0,"E"
2014,1,"i131","e","15",0,"E"
2014,2,"i131","e","15",30000,"E"
2014,3,"i131","e","15",30000,"E"
2014,4,"i131","e","15",30000,"E"
2015,1,"i131","e","15",52000,"E"
2015,2,"i131","e","15",52000,"E"
2015,3,"i131","e","15",52000,"E"
2015,4,"i131","e","15",52000,"E"
2016,1,"i131","e","15",102000,"E"
2016,2,"i131","e","15",142000,"E"
2016,3,"i131","e","15",142000,"E"
2016,4,"i131","e","15",142000,"E"
2012,2,"i131","e","19",0,"E"
2012,3,"i131","e","19",0,"E"
2012,4,"i131","e","19",0,"E"
2013,1,"i131","e","19",0,"E"
2013,2,"i131","e","19",0,"E"
2013,3,"i131","e","19",0,"E"
2013,4,"i131","e","19",0,"E"
2014,1,"i131","e","19",0,"E"
2014,2,"i131","e","19",0,"E"
2014,3,"i131","e","19",0,"E"
2014,4,"i131","e","19",0,"E"
2015,1,"i131","e","19",0,"E"
2015,2,"i131","e","19",0,"E"
2015,3,"i131","e","19",0,"E"
2015,4,"i131","e","19",0,"E"
2016,1,"i131","e","19",150000,"E"
2016,2,"i131","e","19",150000,"E"
2016,3,"i131","e","19",150000,"E"
2016,4,"i131","e","19",150000,"E"
2012,2,"i131","e","20",0,"E"
2012,3,"i131","e","20",0,"E"
2012,4,"i131","e","20",0,"E"
2013,1,"i131","e","20",0,"E"
2013,2,"i131","e","20",0,"E"
2013,3,"i131","e","20",0,"E"
2013,4,"i131","e","20",0,"E"
2014,1,"i131","e","20",0,"E"
2014,2,"i131","e","20",0,"E"
2014,3,"i131","e","20",0,"E"
2014,4,"i131","e","20",0,"E"
2015,1,"i131","e","20",0,"E"
2015,2,"i131","e","20",1e+05,"E"
2015,3,"i131","e","20",1e+05,"E"
2015,4,"i131","e","20",1e+05,"E"
2016,1,"i131","e","20",1e+05,"E"
2016,2,"i131","e","20",1e+05,"E"
2016,3,"i131","e","20",1e+05,"E"
2016,4,"i131","e","20",1e+05,"E"
2012,2,"i131","e","21",0,"E"
2012,3,"i131","e","21",0,"E"
2012,4,"i131","e","21",0,"E"
2013,1,"i131","e","21",0,"E"
2013,2,"i131","e","21",0,"E"
2013,3,"i131","e","21",0,"E"
2013,4,"i131","e","21",0,"E"
2014,1,"i131","e","21",0,"E"
2014,2,"i131","e","21",0,"E"
2014,3,"i131","e","21",0,"E"
2014,4,"i131","e","21",0,"E"
2015,1,"i131","e","21",0,"E"
2015,2,"i131","e","21",0,"E"
2015,3,"i131","e","21",250000,"E"
2015,4,"i131","e","21",250000,"E"
2016,1,"i131","e","21",250000,"E"
2016,2,"i131","e","21",250000,"E"
2016,3,"i131","e","21",250000,"E"
2016,4,"i131","e","21",250000,"E"
2012,2,"i131","e","22",0,"E"
2012,3,"i131","e","22",0,"E"
2012,4,"i131","e","22",0,"E"
2013,1,"i131","e","22",0,"E"
2013,2,"i131","e","22",0,"E"
2013,3,"i131","e","22",0,"E"
2013,4,"i131","e","22",0,"E"
2014,1,"i131","e","22",0,"E"
2014,2,"i131","e","22",0,"E"
2014,3,"i131","e","22",0,"E"
2014,4,"i131","e","22",0,"E"
2015,1,"i131","e","22",0,"E"
2015,2,"i131","e","22",0,"E"
2015,3,"i131","e","22",150000,"E"
2015,4,"i131","e","22",150000,"E"
2016,1,"i131","e","22",150000,"E"
2016,2,"i131","e","22",150000,"E"
2016,3,"i131","e","22",150000,"E"
2016,4,"i131","e","22",150000,"E"
2012,2,"i131","e","24",0,"E"
2012,3,"i131","e","24",0,"E"
2012,4,"i131","e","24",0,"E"
2013,1,"i131","e","24",0,"E"
2013,2,"i131","e","24",0,"E"
2013,3,"i131","e","24",0,"E"
2013,4,"i131","e","24",0,"E"
2014,1,"i131","e","24",0,"E"
2014,2,"i131","e","24",0,"E"
2014,3,"i131","e","24",0,"E"
2014,4,"i131","e","24",0,"E"
2015,1,"i131","e","24",0,"E"
2015,2,"i131","e","24",0,"E"
2015,3,"i131","e","24",0,"E"
2015,4,"i131","e","24",0,"E"
2016,1,"i131","e","24",0,"E"
2016,2,"i131","e","24",150000,"E"
2016,3,"i131","e","24",150000,"E"
2016,4,"i131","e","24",150000,"E"
2012,2,"i131","e","25",0,"E"
2012,3,"i131","e","25",0,"E"
2012,4,"i131","e","25",0,"E"
2013,1,"i131","e","25",0,"E"
2013,2,"i131","e","25",0,"E"
2013,3,"i131","e","25",0,"E"
2013,4,"i131","e","25",0,"E"
2014,1,"i131","e","25",0,"E"
2014,2,"i131","e","25",0,"E"
2014,3,"i131","e","25",0,"E"
2014,4,"i131","e","25",10000,"E"
2015,1,"i131","e","25",10000,"E"
2015,2,"i131","e","25",10000,"E"
2015,3,"i131","e","25",10000,"E"
2015,4,"i131","e","25",10000,"E"
2016,1,"i131","e","25",10000,"E"
2016,2,"i131","e","25",10000,"E"
2016,3,"i131","e","25",10000,"E"
2016,4,"i131","e","25",10000,"E"
2012,2,"i131","e","26",0,"E"
2012,3,"i131","e","26",0,"E"
2012,4,"i131","e","26",0,"E"
2013,1,"i131","e","26",0,"E"
2013,2,"i131","e","26",0,"E"
2013,3,"i131","e","26",0,"E"
2013,4,"i131","e","26",0,"E"
2014,1,"i131","e","26",0,"E"
2014,2,"i131","e","26",0,"E"
2014,3,"i131","e","26",137000,"E"
2014,4,"i131","e","26",137000,"E"
2015,1,"i131","e","26",137000,"E"
2015,2,"i131","e","26",137000,"E"
2015,3,"i131","e","26",137000,"E"
2015,4,"i131","e","26",137000,"E"
2016,1,"i131","e","26",137000,"E"
2016,2,"i131","e","26",137000,"E"
2016,3,"i131","e","26",137000,"E"
2016,4,"i131","e","26",137000,"E"
